uid,name,sdn_type,programs,stratum,selection_hash,sentinel,source_dataset,source_record_id
11866,ESTACION DE SERVICIO LA TURQUESA,Entity,SDNTK,SDNTK,24520ae58957510a,true,us_ofac_sdn,sdn:11866
11869,EMPRESA DE EMPLEOS TEMPORALES LA UNICA LTDA.,Entity,SDNTK,SDNTK,2c5347b579d948cf,true,us_ofac_sdn,sdn:11869
11900,"USUGA DAVID, Dairo Antonio",Individual,ILLICIT-DRUGS-EO14059|SDNTK,SDNTK,16a7471569ff07f9,true,us_ofac_sdn,sdn:11900
11902,"RENDON HERRERA, Freddy Enrique",Individual,SDNTK,SDNTK,11e0d2efc53ec60e,true,us_ofac_sdn,sdn:11902
11922,"VELASQUEZ CABALLERO, Ivan",Individual,SDNTK,SDNTK,0ccdc98c604c1f29,true,us_ofac_sdn,sdn:11922
11938,"MENDOZA CONTRERAS, Cipriano",Individual,SDNTK,SDNTK,13af24055651cac4,true,us_ofac_sdn,sdn:11938
11943,"MEDINA ROJAS, Eleazar",Individual,SDNTK,SDNTK,169a23b317274542,true,us_ofac_sdn,sdn:11943
11948,"REYES ENRIQUEZ, Luis",Individual,SDNTK,SDNTK,00fb770e77a34a45,true,us_ofac_sdn,sdn:11948
11961,"ROMO LOPEZ, Martin",Individual,SDNTK,SDNTK,2333033f5f805373,true,us_ofac_sdn,sdn:11961
12019,"BANDO, Haji",Individual,SDNTK,SDNTK,214948fa9ef7a79f,true,us_ofac_sdn,sdn:12019
12170,"OLVERA ESTRADA, Arturo",Individual,SDNTK,SDNTK,148d98ffb97e62c2,true,us_ofac_sdn,sdn:12170
12173,"MASSA CAMACHO, Eduardo",Individual,SDNTK,SDNTK,0abf7c43446b98fb,true,us_ofac_sdn,sdn:12173
12177,"URREA LENIS, Jair Fernando",Individual,SDNTK,SDNTK,04bc87cba4333b61,true,us_ofac_sdn,sdn:12177
12184,"FLORES CACHO, Alejandro",Individual,SDNTK,SDNTK,19cd2bca04f4583e,true,us_ofac_sdn,sdn:12184
12193,"MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V.",Entity,SDNTK,SDNTK,2416aaf25324a292,true,us_ofac_sdn,sdn:12193
12195,GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V.,Entity,SDNTK,SDNTK,1550fcad76f70716,true,us_ofac_sdn,sdn:12195
12313,KOREA DAESONG GENERAL TRADING CORPORATION,Entity,DPRK,REMAINDER,0083e3fedadd9871,true,us_ofac_sdn,sdn:12313
12419,"SERRALDE PLAZA, Carlos Fernando",Individual,SDNTK,SDNTK,0e6c47e161f98006,true,us_ofac_sdn,sdn:12419
12423,"DORIA CASTILLO, Danit Dario",Individual,SDNTK,SDNTK,220c634722872a73,true,us_ofac_sdn,sdn:12423
12468,ELLISSA SHIPPING,Entity,SDNTK,SDNTK,04ba90a7d99d4824,true,us_ofac_sdn,sdn:12468
12474,COMERCIAL PLANETA,Entity,SDNTK,SDNTK,03b963fd73ec3b30,true,us_ofac_sdn,sdn:12474
12543,PHENICIA SHIPPING OFFSHORE SARL,Entity,SDNTK,SDNTK,14797a0cb707efa6,true,us_ofac_sdn,sdn:12543
12547,GOLDI ELECTRONICS S.A.,Entity,SDNTK,SDNTK,139fd2107cd24a27,true,us_ofac_sdn,sdn:12547
12576,"BAYIK, Cemil",Individual,SDNTK,SDNTK,08bb075f86f740a5,true,us_ofac_sdn,sdn:12576
12581,NEW ANSARI MONEY EXCHANGE,Entity,SDNTK,SDNTK,04c66b54f6b3ee3c,true,us_ofac_sdn,sdn:12581
12584,CONNECT TELECOM GENERAL TRADING LLC,Entity,SDNTK,SDNTK,295dd194c0becd41,true,us_ofac_sdn,sdn:12584
12588,"KHAN, Haji Mohammad",Individual,SDNTK,SDNTK,0be4dd07b70bff6d,true,us_ofac_sdn,sdn:12588
12595,"HAJI ABDUL QAYOUM, Eissa Jan",Individual,SDNTK,SDNTK,074997924bfa51a2,true,us_ofac_sdn,sdn:12595
12624,"ISHAQZAI, Haji Lal Jan",Individual,SDNTK,SDNTK,2efdb2522db2fba9,true,us_ofac_sdn,sdn:12624
12686,WAATASEMU CHARITY ASSOCIATION,Entity,LIBYA2,REMAINDER,0011a9600412ef22,true,us_ofac_sdn,sdn:12686
12784,"BELLOSO RODRIGUEZ, Miguel Angel",Individual,SDNTK,SDNTK,00588938b1495273,true,us_ofac_sdn,sdn:12784
12894,IMPORTADORA SILVANIA,Entity,SDNTK,SDNTK,147545601dac6813,true,us_ofac_sdn,sdn:12894
12976,JUNIOR INTERNATIONAL S.A.,Entity,SDNTK,SDNTK,0df50502f604dd46,true,us_ofac_sdn,sdn:12976
12980,MICRO EMPRESA ASHQUI,Entity,SDNTK,SDNTK,1810fa5d94ce2107,true,us_ofac_sdn,sdn:12980
12983,AGROPECUARIA LA PERLA LTDA.,Entity,SDNTK,SDNTK,220cc4e89bced065,true,us_ofac_sdn,sdn:12983
13005,"FIGUEROA GOMEZ, Hassein Eduardo",Individual,SDNTK,SDNTK,034816400d45888a,true,us_ofac_sdn,sdn:13005
13012,"EL PALOMAR CAR WASH, S.A. DE C.V.",Entity,SDNTK,SDNTK,231a726bcaf4ab4a,true,us_ofac_sdn,sdn:13012
13015,"GRUPO COMERCIAL SAN BLAS, S.A. DE C.V.",Entity,SDNTK,SDNTK,143a70a579947288,true,us_ofac_sdn,sdn:13015
13018,PUNTO FARMACEUTICO S.A. DE C.V.,Entity,SDNTK,SDNTK,25bce11a899c55be,true,us_ofac_sdn,sdn:13018
13023,"ALVAREZ ZEPEDA, Oscar",Individual,SDNTK,SDNTK,2c079c95e99889b2,true,us_ofac_sdn,sdn:13023
13128,NEW AHMADI LTD.,Entity,SDNTK,SDNTK,0545de7f7de2a38a,true,us_ofac_sdn,sdn:13128
13149,"GUZMAN LOPEZ, Ovidio",Individual,ILLICIT-DRUGS-EO14059|SDNTK,SDNTK,15efc182ecd4b345,true,us_ofac_sdn,sdn:13149
13171,"SOTO GASTELUM, Jose Antonio",Individual,SDNTK,SDNTK,11fede558383f7ff,true,us_ofac_sdn,sdn:13171
13360,"IBARRA CARDONA, Carlos Jesus Ivan",Individual,SDNTK,SDNTK,1fcb4bdf99479eb0,true,us_ofac_sdn,sdn:13360
13377,"GUBEREK RAVINOVICZ, Isaac Perez",Individual,SDNTK,SDNTK,22d99cb46bca1c80,true,us_ofac_sdn,sdn:13377
13407,"ESPARRAGOZA GASTELUM, Juan Ignacio",Individual,SDNTK,SDNTK,28195092463e4284,true,us_ofac_sdn,sdn:13407
13413,"GUZMAN OCHOA, Ulises",Individual,SDNTK,SDNTK,1fd05f6cc5f33c58,true,us_ofac_sdn,sdn:13413
13414,"PONCE FELIX, Martin Humberto",Individual,SDNTK,SDNTK,041e5bdbd4e4c2ed,true,us_ofac_sdn,sdn:13414
13428,"IBARRA FAVILA, Jose Gerardo",Individual,SDNTK,SDNTK,2d8a598f40b9611f,true,us_ofac_sdn,sdn:13428
13430,CONSTRUCTORA W.L.,Entity,SDNTK,SDNTK,1e886fdee42791e0,true,us_ofac_sdn,sdn:13430
13446,"BUENOS AIRES SERVICIOS, S.A. DE C.V.",Entity,SDNTK,SDNTK,21cb271315572933,true,us_ofac_sdn,sdn:13446
13465,"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.",Entity,SDNTK,SDNTK,095c1485877a1ad5,true,us_ofac_sdn,sdn:13465
15005,ROSHAN MONEY EXCHANGE,Entity,SDGT,REMAINDER,0080ef200ca5991b,true,us_ofac_sdn,sdn:15005
15014,"SERVICIOS CHULAVISTA, S.A. DE C.V.",Entity,SDNTK,SDNTK,223ddf13f8018fdd,true,us_ofac_sdn,sdn:15014
15114,AUTO SERVICIO JATZIRY S.A. DE C.V.,Entity,SDNTK,SDNTK,1bc1074fedc0fe12,true,us_ofac_sdn,sdn:15114
15182,AUTO PARTES HANDAL S. DE R.L. DE C.V.,Entity,SDNTK,SDNTK,0916f48cb1d2d288,true,us_ofac_sdn,sdn:15182
15337,"URBANIZADORA NUEVA ITALIA, S.A. DE C.V.",Entity,SDNTK,SDNTK,227eb0c8486398c5,true,us_ofac_sdn,sdn:15337
15610,"EL KHAIRY, Hamad",Individual,SDGT,REMAINDER,00332db67e78a0f2,true,us_ofac_sdn,sdn:15610
15654,"RAMIREZ PERALES, Jose Odilon",Individual,SDNTK,SDNTK,002911e73f61ce45,true,us_ofac_sdn,sdn:15654
15678,"RODRIGUEZ OLIVERA, Rosalina",Individual,SDNTK,SDNTK,1ba1992eb66bb0ac,true,us_ofac_sdn,sdn:15678
15688,"REYES MAGANA, Felipe",Individual,SDNTK,SDNTK,22e8bcf41f3fdb1b,true,us_ofac_sdn,sdn:15688
15691,"PARQUE ACUATICO LOS CASCABELES, S.A. DE C.V.",Entity,SDNTK,SDNTK,141e98598c30cdd2,true,us_ofac_sdn,sdn:15691
15699,"RANCHO AGRICOLA GANADERO LOS MEZQUITES, S.A. DE C.V.",Entity,SDNTK,SDNTK,0ca7dd94e38b8f65,true,us_ofac_sdn,sdn:15699
15701,"GRIMBERG DE GUBEREK, Sara",Individual,SDNTK,SDNTK,0f8bc44939e00163,true,us_ofac_sdn,sdn:15701
15709,G&G INTERNACIONAL S.A.S.,Entity,SDNTK,SDNTK,04a3ffa6e526c9d0,true,us_ofac_sdn,sdn:15709
15710,INVERSIONES GILFE S.A.,Entity,SDNTK,SDNTK,27c750004b4fad3e,true,us_ofac_sdn,sdn:15710
15711,ISSA EMPRESA UNIPERSONAL,Entity,SDNTK,SDNTK,0f1f625ad3c9a37f,true,us_ofac_sdn,sdn:15711
15784,"VALDEZ RODRIGUEZ, Manuel Arturo",Individual,SDNTK,SDNTK,20908ae2938294d4,true,us_ofac_sdn,sdn:15784
15847,LOS CACHIROS,Entity,SDNTK,SDNTK,2dc0df09f4cc0481,true,us_ofac_sdn,sdn:15847
15854,T.F.M.C. THE FOOD MANAGEMENT CORPORATION LTD,Entity,SDNTK,SDNTK,134f00c5ac946f72,true,us_ofac_sdn,sdn:15854
15861,"GONZALEZ MUNIZ, Esperanza Maria",Individual,SDNTK,SDNTK,1af778835be5a601,true,us_ofac_sdn,sdn:15861
15867,INVERSORA PANACOL S.A.,Entity,SDNTK,SDNTK,1f8b13bbc5debe15,true,us_ofac_sdn,sdn:15867
16177,"RIVERA MARADIAGA, Maira Lizeth",Individual,SDNTK,SDNTK,08f5468596feb222,true,us_ofac_sdn,sdn:16177
16181,"INMOBILIARIA RIVERA MARADIAGA, S.A. DE C.V.",Entity,SDNTK,SDNTK,2d3728ef11604c11,true,us_ofac_sdn,sdn:16181
16225,"LAHBOUS, Mohamed",Individual,SDGT,REMAINDER,009cdbf6a27acef1,true,us_ofac_sdn,sdn:16225
16371,"LOPEZ LONDONO, Henry de Jesus",Individual,SDNTK,SDNTK,1388fa4fe93ae5d1,true,us_ofac_sdn,sdn:16371
16469,H Y J COMERCIALIZADORA INTERNACIONAL LTDA,Entity,SDNTK,SDNTK,2041e5e162dab6c5,true,us_ofac_sdn,sdn:16469
16625,"VALLE VALLE, Luis Alonso",Individual,SDNTK,SDNTK,2bd846a94de8ca22,true,us_ofac_sdn,sdn:16625
16630,INVERSIONES YOSARY,Entity,SDNTK,SDNTK,056f1c98ad590aee,true,us_ofac_sdn,sdn:16630
16795,GLOBANTY S.A.S.,Entity,SDNTK,SDNTK,1b252890dcac49a6,true,us_ofac_sdn,sdn:16795
16839,PANYA AG,Entity,SDNTK,SDNTK,18a05256129dcd28,true,us_ofac_sdn,sdn:16839
16859,NORTH GROUP HOLDING CORP.,Entity,SDNTK,SDNTK,22bc7f731c4515ea,true,us_ofac_sdn,sdn:16859
16902,"LOUIE, Francine Denise",Individual,SDNTK,SDNTK,10d1568bc635675e,true,us_ofac_sdn,sdn:16902
16966,"ECHEVERRI PAREJA, Oscar Alonso",Individual,SDNTK,SDNTK,067241b898a4139f,true,us_ofac_sdn,sdn:16966
17008,"BUSTAMANTE JARAMILLO, Luis Carlos",Individual,SDNTK,SDNTK,2566286a8c6f0b7a,true,us_ofac_sdn,sdn:17008
17117,"ISAZA SANCHEZ, Felix Alberto",Individual,SDNTK,SDNTK,21648996cc4aeacc,true,us_ofac_sdn,sdn:17117
17119,"ARREDONDO ORTIZ, Carlos Arturo",Individual,SDNTK,SDNTK,1058b4709d974f5e,true,us_ofac_sdn,sdn:17119
17159,"ARAUJO URIARTE, Alejandra",Individual,SDNTK,SDNTK,2144966ea849de54,true,us_ofac_sdn,sdn:17159
17278,"KELMENDI, Liridon",Individual,SDNTK,SDNTK,017e829c07303439,true,us_ofac_sdn,sdn:17278
17869,"NIETO GONZALEZ, Rogelio",Individual,SDNTK,SDNTK,126b4a98af9f0317,true,us_ofac_sdn,sdn:17869
18090,"GRUPO DIJEMA, S.A. DE C.V.",Entity,SDNTK,SDNTK,10946e14c5639d70,true,us_ofac_sdn,sdn:18090
18097,"SANCHEZ CARLON, Diana Maria",Individual,SDNTK,SDNTK,1d9e13623e892acd,true,us_ofac_sdn,sdn:18097
18368,"JJGON, S.P.R. DE R.L. DE C.V.",Entity,SDNTK,SDNTK,14264c717df7140c,true,us_ofac_sdn,sdn:18368
18571,"MAYA RIOS, Edison",Individual,SDNTK,SDNTK,0cbb735d83d001a2,true,us_ofac_sdn,sdn:18571
18822,AGRICOLA TAVO S.P.R. DE R.L.,Entity,SDNTK,SDNTK,0d3d42abf86bd08f,true,us_ofac_sdn,sdn:18822
18825,DESARROLLO AGRICOLA VERDE DE SAYULA S.P.R. DE R.L.,Entity,SDNTK,SDNTK,191252bc8ed5c985,true,us_ofac_sdn,sdn:18825
18826,STEP LATINAMEDICA S.A. DE C.V.,Entity,SDNTK,SDNTK,07c7d271336a8250,true,us_ofac_sdn,sdn:18826
18940,"WAKED HATUM, Nidal Ahmed",Individual,SDNTK,SDNTK,10465b93369c5775,true,us_ofac_sdn,sdn:18940
18969,"RIVERA SANDOVAL, Hector Librado",Individual,SDNTK,SDNTK,27611a76ea0ad763,true,us_ofac_sdn,sdn:18969
18970,"ESPINOZA RODRIGUEZ, Maria de Jesus",Individual,SDNTK,SDNTK,042ed803aacddbf6,true,us_ofac_sdn,sdn:18970
18971,"BARRAZA ACEVES, Jose Carlos",Individual,SDNTK,SDNTK,14fe460b35d294af,true,us_ofac_sdn,sdn:18971
19150,"NARANJO ABAJO, S.A.",Entity,SDNTK,SDNTK,1c5450647fb25f0f,true,us_ofac_sdn,sdn:19150
19155,"XZACT, INC.",Entity,SDNTK,SDNTK,059945b6b73dfa90,true,us_ofac_sdn,sdn:19155
19159,"V.P. PROPERTIES, INC.",Entity,SDNTK,SDNTK,05a4dbc3ba4f4e42,true,us_ofac_sdn,sdn:19159
19161,SEGOVIA IMPORT & EXPORT CORP.,Entity,SDNTK,SDNTK,05682613951b7b94,true,us_ofac_sdn,sdn:19161
19170,"LA GRAN VIA ZONA LIBRE, S.A.",Entity,SDNTK,SDNTK,19812d8cc8d6ae6c,true,us_ofac_sdn,sdn:19170
19174,INMOBILIARIA J & M CORP,Entity,SDNTK,SDNTK,0c2d3a3eaacd21c4,true,us_ofac_sdn,sdn:19174
19184,"LA RIVIERA, PANAMA, S.A.",Entity,SDNTK,SDNTK,27f479eeb308fca1,true,us_ofac_sdn,sdn:19184
19186,"WAREHOUSE OUTLETS, S.A.",Entity,SDNTK,SDNTK,09e21af70d01f584,true,us_ofac_sdn,sdn:19186
19187,"TROLL PROPERTIES, INC.",Entity,SDNTK,SDNTK,1d99d5ccecd5a4e8,true,us_ofac_sdn,sdn:19187
19199,"MEDAL INVERSIONES, S.A.",Entity,SDNTK,SDNTK,09bd30934ecececf,true,us_ofac_sdn,sdn:19199
19429,HASSAN DRUG TRAFFICKING ORGANIZATION,Entity,SDNTK,SDNTK,297ec4f9513137bb,true,us_ofac_sdn,sdn:19429
19492,ACADEMY OF NATIONAL DEFENSE SCIENCE,Entity,NPWMD,REMAINDER,00b2287be57d98c9,true,us_ofac_sdn,sdn:19492
19640,"GAZPROM INVEST, OOO",Entity,RUSSIA-EO14024|UKRAINE-EO13662,REMAINDER,0075610246497cd4,true,us_ofac_sdn,sdn:19640
19912,"MURILLO SALAZAR, Claudia Julieta",Individual,SDNTK,SDNTK,24a926626d67ff04,true,us_ofac_sdn,sdn:19912
19936,AVICAL S.A.,Entity,SDNTK,SDNTK,1216054d146fe9a7,true,us_ofac_sdn,sdn:19936
20111,"GONZALEZ VALENCIA, Arnulfo",Individual,SDNTK,SDNTK,098c712f87a8e309,true,us_ofac_sdn,sdn:20111
20253,YAKIMA TRADING CORPORATION,Entity,SDNTK,SDNTK,054c63d1d0431697,true,us_ofac_sdn,sdn:20253
20257,"SERVICIOS TECNOLOGICOS INDUSTRIALES, C.A.",Entity,SDNTK,SDNTK,135d844c658d99fa,true,us_ofac_sdn,sdn:20257
20261,"1425 BRICKELL AVENUE UNIT 46B, LLC",Entity,SDNTK,SDNTK,1511b811fee2e024,true,us_ofac_sdn,sdn:20261
20905,"HIGUITA PERALTA, Jose Efer",Individual,SDNTK,SDNTK,279ed6ee74be5e17,true,us_ofac_sdn,sdn:20905
21026,"FLORES ESPARZA, Moises",Individual,SDNTK,SDNTK,28d76108711748b8,true,us_ofac_sdn,sdn:21026
21028,"FLORES GOMEZ, Felipe",Individual,SDNTK,SDNTK,099fc51cb99058ad,true,us_ofac_sdn,sdn:21028
21035,"CORDERO CARDENAS, Jose Antonio",Individual,SDNTK,SDNTK,136ce3356f896a9c,true,us_ofac_sdn,sdn:21035
21073,"CAMELIAS BAR, S.A. DE C.V.",Entity,SDNTK,SDNTK,1cd533cc534f1e10,true,us_ofac_sdn,sdn:21073
21086,"CORPORATIVO SOSVAL, S.A. DE C.V.",Entity,SDNTK,SDNTK,202ce7e028c36f49,true,us_ofac_sdn,sdn:21086
21089,"CIRCULO REPRESENTACIONES INTERNACIONALES, S. DE R.L. DE C.V.",Entity,SDNTK,SDNTK,1346d2b87c3ca1ad,true,us_ofac_sdn,sdn:21089
21091,"FC GRUPO EMPRESARIAL, S.A. DE C.V.",Entity,SDNTK,SDNTK,01b1184a3b55b4c7,true,us_ofac_sdn,sdn:21091
21103,"LOLA LOLITA 1110, S. DE R.L. DE C.V.",Entity,SDNTK,SDNTK,281463092b9fc50c,true,us_ofac_sdn,sdn:21103
21116,"RODRIGUEZ LOPEZ, S.A. DE C.V.",Entity,SDNTK,SDNTK,00f0f4fa1831ae9d,true,us_ofac_sdn,sdn:21116
21121,"MONTALVA INMOBILIARIA, S.A. DE C.V.",Entity,SDNTK,SDNTK,049a8f6f2547febf,true,us_ofac_sdn,sdn:21121
21559,ZIST TAJHIZ POOYESH COMPANY,Entity,IFSR|NPWMD,REMAINDER,006d4c6ce8bda7e3,true,us_ofac_sdn,sdn:21559
21569,"AVILA ROCHA, Maria Monserrat",Individual,SDNTK,SDNTK,1dd81801443b7c64,true,us_ofac_sdn,sdn:21569
21576,"FELIXTAPIA, S.C. DE R.L. DE C.V.",Entity,SDNTK,SDNTK,2e742cba7d669232,true,us_ofac_sdn,sdn:21576
21582,"RUELAS AVILA, Patricia Lourdes",Individual,SDNTK,SDNTK,0b95769c1d2306f0,true,us_ofac_sdn,sdn:21582
21585,"SANCHEZ MEDRANO, Pedro",Individual,SDNTK,SDNTK,11835ad2e68a13f6,true,us_ofac_sdn,sdn:21585
21844,"HAKIMZADA, Harmohan Singh",Individual,SDNTK,SDNTK,028af162eb2da6ec,true,us_ofac_sdn,sdn:21844
23224,"CHU, Na",Individual,SDNTK,SDNTK,05655e08535cb837,true,us_ofac_sdn,sdn:23224
23365,"LEONE MARTINEZ, Miguel Jose",Individual,SDNTK,SDNTK,089a2d307785740e,true,us_ofac_sdn,sdn:23365
23607,"RINCON CASTILLO, Gilberto",Individual,SDNTK,SDNTK,0960371769fa96fe,true,us_ofac_sdn,sdn:23607
23650,"EBERAHIM, Abbas",Individual,TCO,REMAINDER,0063ebeef5a58807,true,us_ofac_sdn,sdn:23650
23885,"RODRIGUEZ ESPINOZA, Mario Antonio",Individual,SDNTK,SDNTK,052e2109622f1139,true,us_ofac_sdn,sdn:23885
23887,"GRUPO CONTROL 2004, C.A.",Entity,SDNTK,SDNTK,160236d65012f8a0,true,us_ofac_sdn,sdn:23887
23888,"GRUPO CONTROL SYSTEM 2004, C.A.",Entity,SDNTK,SDNTK,1196e6663eb59275,true,us_ofac_sdn,sdn:23888
23891,"MATSUNICHI OIL TRAEADEZ 12, C.A.",Entity,SDNTK,SDNTK,1b518141db2748d2,true,us_ofac_sdn,sdn:23891
23898,"PLM TRANSPORTE, C.A.",Entity,SDNTK,SDNTK,06bd720038487874,true,us_ofac_sdn,sdn:23898
23901,DMI TRADING INC.,Entity,SDNTK,SDNTK,112a674b0c92c581,true,us_ofac_sdn,sdn:23901
23904,VIC DEL INC. (OFF SHORE),Entity,SDNTK,SDNTK,10c7d802e3a2fdb1,true,us_ofac_sdn,sdn:23904
23905,"INVERSIONES MALAMAR R, C.A.",Entity,SDNTK,SDNTK,23a40b43ad43c055,true,us_ofac_sdn,sdn:23905
24473,"AZARPISHEH, Mehdi",Individual,IFSR|IRGC|SDGT,REMAINDER,007dfdaa08d7e970,true,us_ofac_sdn,sdn:24473
25308,"YAN, Xiaobing",Individual,SDNTK,SDNTK,123fdc77c1362fb1,true,us_ofac_sdn,sdn:25308
25693,"ROSAS CAMBA, Liliana",Individual,SDNTK,SDNTK,08b6c2c2980a4ce9,true,us_ofac_sdn,sdn:25693
26062,"A&A ESTUDIO ARQUITECTONICO, S. DE R.L. DE C.V.",Entity,SDNTK,SDNTK,02be346fdb08c919,true,us_ofac_sdn,sdn:26062
26145,"CASTRO CORDERO, Natanael",Individual,SDNTK,SDNTK,23b350c861dceab8,true,us_ofac_sdn,sdn:26145
26151,SUPLINKA SRL,Entity,SDNTK,SDNTK,0deb96cc6790867e,true,us_ofac_sdn,sdn:26151
26162,"NUNEZ MOLINA, Adelmo",Individual,SDNTK,SDNTK,187f61e646671360,true,us_ofac_sdn,sdn:26162
26212,TINDAYA PROPERTIES OF NEW YORK CORP.,Entity,VENEZUELA-EO13850,REMAINDER,006aefa8009b5d3b,true,us_ofac_sdn,sdn:26212
26413,GOLDPHARMA DRUG TRAFFICKING & MONEY LAUNDERING ORGANIZATION,Entity,SDNTK,SDNTK,030252abe1ecca3c,true,us_ofac_sdn,sdn:26413
26468,SMILE TECHNOLOGIES CANADA LTD,Entity,SDNTK,SDNTK,18cec2d41af346a2,true,us_ofac_sdn,sdn:26468
26470,HIGH NUTRITION SOCIEDAD DE RESPONSABILIDAD LIMITADA,Entity,SDNTK,SDNTK,06cda00d9fcca5ce,true,us_ofac_sdn,sdn:26470
26586,"SMILEPAYMENTS, LLC",Entity,SDNTK,SDNTK,2286a7d052d80f9b,true,us_ofac_sdn,sdn:26586
26604,SMILE TECHNOLOGIES S.A. LLC,Entity,SDNTK,SDNTK,10fb8513dae0cce3,true,us_ofac_sdn,sdn:26604
27271,"AKBARI, Mohammadreza Ali",Individual,SDGT,REMAINDER,002211d12b96ca96,true,us_ofac_sdn,sdn:27271
28172,NOUMAYRIYE 1057 SAL,Entity,SDGT,REMAINDER,00b2ee87c3a75dd3,true,us_ofac_sdn,sdn:28172
30171,"RODRIGUEZ SERRANO, Lucio",Individual,SDNTK,SDNTK,277de3e2bf4f7e2a,true,us_ofac_sdn,sdn:30171
30268,LAS INGENIERIAS S.A.S.,Entity,SDNTK,SDNTK,19ea7551adb37b4e,true,us_ofac_sdn,sdn:30268
30517,"ASTREIKA, Alyaksandr Vyachaslavavich",Individual,BELARUS,REMAINDER,00adf3692fb69ab8,true,us_ofac_sdn,sdn:30517
30880,INFORMATSIYNE AGENSTVO ONLI N'YUZ TOV,Entity,ELECTION-EO13848,REMAINDER,008aad9000d0b6ae,true,us_ofac_sdn,sdn:30880
31005,"CITY PLAZA, SOCIEDAD ANOMINA DE CAPITAL VARIABLE",Entity,SDNTK,SDNTK,21d5905aa31f6fef,true,us_ofac_sdn,sdn:31005
31144,"GUDINO HARO, Francisco Javier",Individual,ILLICIT-DRUGS-EO14059|SDGT|SDNTK,SDNTK,0f2e3fa720f7942a,true,us_ofac_sdn,sdn:31144
31948,"TSELIKAVIETS, Iryna Aliaksandrawna",Individual,BELARUS,REMAINDER,007fadd7813ed373,true,us_ofac_sdn,sdn:31948
32335,"DIAZ DE LEON SAUCEDA, Cesar Enrique",Individual,SDNTK,SDNTK,07f96af536d21925,true,us_ofac_sdn,sdn:32335
32499,"ROCHIN HURTADO, Meliton",Individual,SDNTK,SDNTK,2076a9f0f2912efc,true,us_ofac_sdn,sdn:32499
32500,"MARTINEZ RENTERIA, Gilberto",Individual,SDNTK,SDNTK,17eeb4e910e7f17e,true,us_ofac_sdn,sdn:32500
32501,"PINEDA ARMENTA, Leonardo",Individual,SDNTK,SDNTK,1ad0f6eabf858f19,true,us_ofac_sdn,sdn:32501
33014,POLIGONO SANTA MARTA S.A.S.,Entity,SDNTK,SDNTK,2aa1d4e39f0f0cb4,true,us_ofac_sdn,sdn:33014
33256,"KAZEMI, Mohammad Reza",Individual,IFSR|SDGT,REMAINDER,00bd0430a3f3b340,true,us_ofac_sdn,sdn:33256
34616,ARIMERO HOLDING LIMITED,Entity,RUSSIA-EO14024,REMAINDER,00150d4a183aec8a,true,us_ofac_sdn,sdn:34616
34674,PSB BIZNES OOO,Entity,RUSSIA-EO14024,REMAINDER,00269e6fd26d323f,true,us_ofac_sdn,sdn:34674
35448,"PAYKIN, Boris Romanovich",Individual,RUSSIA-EO14024,REMAINDER,0026c684103f52dc,true,us_ofac_sdn,sdn:35448
35563,"BOGUSLAWSKI, Irek Borisovich",Individual,RUSSIA-EO14024,REMAINDER,009de03bfdeb657b,true,us_ofac_sdn,sdn:35563
36063,PUBLIC JOINT STOCK COMPANY AMURSKY SHIPBUILDING PLANT,Entity,RUSSIA-EO14024,REMAINDER,00102c0dd6c31c95,true,us_ofac_sdn,sdn:36063
36422,LIMITED LIABILITY COMPANY SBERBANK REAL ESTATE CENTER,Entity,RUSSIA-EO14024,REMAINDER,0066490b35ebea0b,true,us_ofac_sdn,sdn:36422
36775,"BIBIKOVA, Yelena Vasilyevna",Individual,RUSSIA-EO14024,REMAINDER,00557d33d97dec2c,true,us_ofac_sdn,sdn:36775
40208,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROEKT,Entity,RUSSIA-EO14024,REMAINDER,002a767447813788,true,us_ofac_sdn,sdn:40208
40218,JAMAME BROTHERS COMPANY,Entity,SOMALIA,REMAINDER,006555e3bd42e511,true,us_ofac_sdn,sdn:40218
40250,"TEKSLER, Aleksey Leonidovich",Individual,RUSSIA-EO14024,REMAINDER,009b1436d5473ad6,true,us_ofac_sdn,sdn:40250
40762,LALEH PETROCHEMICAL COMPANY,Entity,IRAN-EO13846,REMAINDER,006900035db03104,true,us_ofac_sdn,sdn:40762
42735,"SCHMUCKI, Anselm Oskar",Individual,RUSSIA-EO14024,REMAINDER,008afe8c33423120,true,us_ofac_sdn,sdn:42735
43290,"SUK, Vitaly Alexandrovich",Individual,RUSSIA-EO14024,REMAINDER,000a3b59476c4d02,true,us_ofac_sdn,sdn:43290
44207,PYRAMAXIA REAL ESTATE DEVELOPMENT GMBH & CO. KG,Entity,GLOMAG,REMAINDER,00811f40ec291af2,true,us_ofac_sdn,sdn:44207
45747,FLAVIC FZE,Entity,RUSSIA-EO14024,REMAINDER,000609d4f836fd23,true,us_ofac_sdn,sdn:45747
45975,NEWAY TECHNOLOGIES LIMITED,Entity,RUSSIA-EO14024,REMAINDER,000a177166f9d628,true,us_ofac_sdn,sdn:45975
